ts,open,high,low,close,volume
1776130200,4492787.0,4502868.0,4492501.0,4502868.0,0.31
1776131100,4502868.0,4502868.0,4502868.0,4502868.0,0.0
1776132000,4502559.0,4504614.0,4502559.0,4502667.0,0.3
1776132900,4506406.0,4506406.0,4506406.0,4506406.0,0.1
1776133800,4506712.0,4507821.0,4506712.0,4507821.0,0.2
1776134700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776135600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776136500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776137400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776138300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776139200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776140100,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776141000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776141900,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776142800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776143700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776144600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776145500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776146400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776147300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776148200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776149100,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776150000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776150900,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776151800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776152700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776153600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776154500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776155400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776156300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776157200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776158100,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776159000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776159900,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776160800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776161700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776162600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776163500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776164400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776165300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776166200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776167100,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776168000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776168900,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776169800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776170700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776171600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776172500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776173400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776174300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776175200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776176100,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776177000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776177900,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776178800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776179700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776180600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776181500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776182400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776183300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776184200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776185100,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776186000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776186900,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776187800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776188700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776189600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776190500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776191400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776192300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776193200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776194100,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776195000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776195900,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776196800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776197700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776198600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776199500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776200400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776201300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776202200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776203100,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776204000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776204900,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776205800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776206700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776207600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776208500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776209400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776210300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776211200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776212100,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776213000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776213900,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776214800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776215700,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776216600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776217500,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776218400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776219300,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776220200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
