ts,open,high,low,close,volume
1776128400,4492787.0,4501837.0,4492501.0,4501837.0,0.21
1776132000,4502559.0,4507821.0,4502559.0,4507821.0,0.6
1776135600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776139200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776142800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776146400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776150000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776153600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776157200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776160800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776164400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776168000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776171600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776175200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776178800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776182400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776186000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776189600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776193200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776196800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776200400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776204000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776207600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776211200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776214800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776218400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776222000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776225600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776229200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776232800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776236400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776240000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776243600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776247200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776250800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776254400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776258000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776261600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776265200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776268800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776272400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776276000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776279600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776283200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776286800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776290400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776294000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776297600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776301200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776304800,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776308400,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776312000,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776315600,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776319200,4507821.0,4507821.0,4507821.0,4507821.0,0.0
1776322800,4648915.0,8500000.0,3259019.0,4400000.0,7.66696262
1776326400,4624360.0,4624637.0,4400000.0,4618167.0,2.46436215
1776330000,4618485.0,4618487.0,4255012.0,4265500.0,1.83530229
1776333600,4550000.0,4636824.0,4550000.0,4550000.0,0.4818967
1776337200,4550003.0,4636820.0,4550001.0,4636820.0,0.78236954
1776340800,4636820.0,5000000.0,4550002.0,4658443.0,3.66322686
1776344400,4564717.0,4999998.0,4550002.0,4550004.0,3.40941545
1776348000,4550004.0,4566808.0,4459717.0,4546220.0,1.55342024
1776351600,4558888.0,4990000.0,4459544.0,4582408.0,3.80372744
1776355200,4482600.0,4990000.0,4479593.0,4585075.0,1.49284123
1776358800,4550000.0,4587103.0,4550000.0,4550000.0,0.17489505
1776362400,4550000.0,4594215.0,4550000.0,4588588.0,0.05081821
1776366000,4588599.0,4588599.0,4586839.0,4586839.0,0.02127488
1776369600,4587178.0,4587303.0,4550000.0,4550000.0,0.03065473
1776373200,4550000.0,4990000.0,4550000.0,4589786.0,0.55823547
1776376800,4550000.0,4990000.0,4280017.0,4593293.0,0.50575831
1776380400,4493247.0,4591459.0,4492392.0,4591459.0,0.90816712
1776384000,4492392.0,4990000.0,4492392.0,4592896.0,1.24346245
1776387600,4492854.0,4492854.0,4492392.0,4492392.0,2.84045497
1776391200,4583255.0,4900000.0,4507620.0,4550000.0,1.15307368
1776394800,4599502.0,4889998.0,4550000.0,4610277.0,1.41678036
1776398400,4609341.0,4610145.0,4280002.0,4608743.0,2.47290158
1776402000,4508693.0,4603978.0,4495566.0,4593998.0,2.45412143
1776405600,4594586.0,4594586.0,4494571.0,4592999.0,0.29672943
1776409200,4496176.0,4592999.0,4496176.0,4592499.0,0.63001212
1776412800,4592500.0,4592500.0,4499425.0,4550000.0,0.25715031
1776416400,4550000.0,4593000.0,4520201.0,4593000.0,0.51568353
1776420000,4593000.0,4593000.0,4590000.0,4590000.0,0.06498315
1776423600,4522887.0,4544427.0,4502446.0,4544427.0,0.98975452
1776427200,4544577.0,4590000.0,4544577.0,4545205.0,1.0001783
1776430800,4545390.0,4590000.0,4544984.0,4545029.0,0.97633023
1776434400,4590000.0,4595582.0,4554573.0,4595582.0,1.17780377
1776438000,4595582.0,4701491.0,4595582.0,4609929.0,3.19005389
1776441600,4610036.0,4698892.0,4610036.0,4694496.0,1.02751592
1776445200,4610474.0,4691908.0,4610474.0,4680490.0,0.20609702
1776448800,4680490.0,4686374.0,4610490.0,4685942.0,0.39635725
1776452400,4685874.0,4685874.0,4610490.0,4679541.0,0.06252334
1776456000,4679173.0,4679173.0,4678749.0,4678749.0,0.01716858
1776459600,4678084.0,4678084.0,4610490.0,4610490.0,0.01337454
1776463200,4677057.0,4677057.0,4677012.0,4677012.0,0.02444418
1776466800,4677012.0,4700706.0,4610490.0,4610490.0,0.31537234
1776470400,4699917.0,4699917.0,4601660.0,4601660.0,0.98944271
1776474000,4606079.0,4690273.0,4606079.0,4689724.0,0.14069956
1776477600,4689540.0,4689540.0,4650002.0,4689083.0,0.04974019
1776481200,4688887.0,4688887.0,4650002.0,4688287.0,0.04948622
1776484800,4687967.0,4687967.0,4650002.0,4687334.0,0.29088174
1776488400,4650002.0,4701044.0,4608459.0,4700888.0,1.81215806
