ts,open,high,low,close,volume
1773139500,34783000.0,34902000.0,34765000.0,34900000.0,9.19973503
1773140400,34900000.0,34925000.0,34797000.0,34812000.0,1.39857535
1773141300,34798000.0,34935000.0,34798000.0,34872000.0,2.3692314
1773142200,34910000.0,34923000.0,34871000.0,34900000.0,0.25575669
1773143100,34897000.0,34920000.0,34878000.0,34895000.0,0.86262733
1773144000,34895000.0,34908000.0,34740000.0,34797000.0,2.20164291
1773144900,34797000.0,34826000.0,34725000.0,34736000.0,1.97013998
1773145800,34683000.0,34741000.0,34652000.0,34699000.0,1.52425776
1773146700,34689000.0,34736000.0,34645000.0,34655000.0,0.86306806
1773147600,34654000.0,34753000.0,34654000.0,34740000.0,2.13738568
1773148500,34749000.0,34800000.0,34720000.0,34758000.0,4.521502
1773149400,34758000.0,34758000.0,34211000.0,34373000.0,3.56430495
1773150300,34302000.0,34567000.0,34279000.0,34396000.0,2.52012412
1773151200,34375000.0,34420000.0,34082000.0,34082000.0,5.08207488
1773152100,34082000.0,34290000.0,34004000.0,34251000.0,1.15717342
1773153000,34259000.0,34642000.0,34237000.0,34639000.0,2.21760985
1773153900,34597000.0,35100000.0,34574000.0,35081000.0,22.55666163
1773154800,35099000.0,35190000.0,34882000.0,35000000.0,12.48983517
1773155700,34939000.0,35016000.0,34879000.0,34941000.0,4.43501752
1773156600,34941000.0,35055000.0,34880000.0,34963000.0,3.22836326
1773157500,34926000.0,35075000.0,34909000.0,35064000.0,4.64675221
1773158400,35070000.0,35145000.0,34931000.0,34948000.0,4.24131787
1773159300,34979000.0,35167000.0,34970000.0,35118000.0,23.87383347
1773160200,35092000.0,35175000.0,35091000.0,35175000.0,1.73016038
1773161100,35160000.0,35175000.0,35090000.0,35090000.0,0.90997676
1773162000,35090000.0,35100000.0,35032000.0,35032000.0,6.63019438
1773162900,35032000.0,35098000.0,34950000.0,34952000.0,1.43445256
1773163800,34988000.0,35027000.0,34770000.0,34857000.0,0.94509695
1773164700,34829000.0,34999000.0,34829000.0,34952000.0,0.8373151
1773165600,34951000.0,34952000.0,34596000.0,34599000.0,3.14029962
1773166500,34573000.0,34617000.0,34412000.0,34521000.0,2.4692903
1773167400,34586000.0,34604000.0,34436000.0,34501000.0,0.73966509
1773168300,34484000.0,34542000.0,34400000.0,34453000.0,0.33838176
1773169200,34454000.0,34490000.0,34350000.0,34350000.0,4.36834829
1773170100,34350000.0,34447000.0,34301000.0,34301000.0,4.79777936
1773171000,34328000.0,34446000.0,34224000.0,34374000.0,1.38720026
1773171900,34441000.0,34441000.0,34348000.0,34349000.0,3.14744268
1773172800,34416000.0,34526000.0,34367000.0,34467000.0,0.95087602
1773173700,34531000.0,34532000.0,34497000.0,34532000.0,0.00393551
1773174600,34532000.0,34600000.0,34511000.0,34511000.0,0.53910034
1773175500,34530000.0,34555000.0,34477000.0,34532000.0,0.55362521
1773176400,34532000.0,34600000.0,34477000.0,34486000.0,3.3009209
1773177300,34498000.0,34498000.0,34477000.0,34480000.0,1.26793579
1773178200,34493000.0,34493000.0,34330000.0,34333000.0,4.06431355
1773179100,34325000.0,34340000.0,34167000.0,34319000.0,0.6824593
1773180000,34350000.0,34376000.0,34167000.0,34167000.0,1.79224726
1773180900,34180000.0,34319000.0,34166000.0,34319000.0,1.13190275
1773181800,34298000.0,34298000.0,34210000.0,34288000.0,0.70213278
1773182700,34288000.0,34350000.0,34235000.0,34281000.0,0.90983387
1773183600,34237000.0,34404000.0,34237000.0,34404000.0,4.21251692
1773184500,34357000.0,34428000.0,34322000.0,34376000.0,0.03288989
1773185400,34349000.0,34422000.0,34330000.0,34330000.0,5.75035122
1773186300,34390000.0,34449000.0,34372000.0,34435000.0,0.38275435
1773187200,34423000.0,34457000.0,34326000.0,34409000.0,0.70247747
1773188100,34420000.0,34464000.0,34390000.0,34390000.0,26.01820221
1773189000,34396000.0,34445000.0,34311000.0,34317000.0,3.14272984
1773189900,34334000.0,34491000.0,34310000.0,34457000.0,0.20601086
1773190800,34457000.0,34457000.0,34429000.0,34430000.0,1.39964247
1773191700,34430000.0,34430000.0,34320000.0,34320000.0,3.63290344
1773192600,34340000.0,34415000.0,34311000.0,34322000.0,1.74379
1773193500,34325000.0,34405000.0,34325000.0,34405000.0,1.64549158
1773194400,34377000.0,34417000.0,34361000.0,34412000.0,0.30037078
1773195300,34388000.0,34389000.0,34382000.0,34382000.0,0.10450031
1773196200,34383000.0,34383000.0,34103000.0,34163000.0,3.71132454
1773197100,34161000.0,34248000.0,34103000.0,34238000.0,1.61731317
1773198000,34252000.0,34252000.0,34172000.0,34175000.0,0.76814356
1773198900,34175000.0,34210000.0,34111000.0,34114000.0,6.82942659
1773199800,34146000.0,34159000.0,34120000.0,34126000.0,0.9783937
1773200700,34150000.0,34150000.0,34120000.0,34129000.0,3.60740296
1773201600,34129000.0,34135000.0,34100000.0,34130000.0,9.80246966
1773202500,34130000.0,34305000.0,34129000.0,34283000.0,3.57403779
1773203400,34376000.0,34382000.0,34235000.0,34343000.0,2.50093069
1773204300,34369000.0,34382000.0,34313000.0,34381000.0,0.20257407
1773205200,34382000.0,34454000.0,34382000.0,34407000.0,0.56532701
1773206100,34406000.0,34406000.0,34325000.0,34325000.0,0.63080474
1773207000,34325000.0,34325000.0,34028000.0,34037000.0,1.32242708
